contrat_id,annee,branche,zone_geo,somme_assuree,nb_salaries,secteur,historique_sinistres,proba_sinistre,a_sinistre,montant_brut,depasse_priorite,charge_reassureur,montant_hors_traite,prime_fictive
255,2018,rc,Cotier,1470277.0,119,industrie,2,0.18041385,0,0.0,0,0.0,0.0,7351.385
256,2016,prevoyance,Province,19425.0,314,industrie,2,0.10737125,0,0.0,0,0.0,0.0,97.125
257,2020,prevoyance,Province,37203.0,393,services,0,0.09616015,0,0.0,0,0.0,0.0,186.01500000000001
258,2017,sante,Paris,62040.0,148,btp,1,0.072902,0,0.0,0,0.0,0.0,310.2
259,2017,rc,Paris,92626.0,44,industrie,2,0.044031299999999995,0,0.0,0,0.0,0.0,463.13
260,2017,prevoyance,Paris,113473.0,432,industrie,4,0.14387365000000002,0,0.0,0,0.0,0.0,567.365
261,2018,prevoyance,Province,95190.0,403,btp,0,0.1300595,0,0.0,0,0.0,0.0,475.95
262,2020,prevoyance,Paris,211752.0,244,industrie,0,0.0899876,0,0.0,0,0.0,0.0,1058.76
263,2016,sante,Paris,169796.0,339,btp,2,0.1073898,0,0.0,0,0.0,0.0,848.98
264,2019,prevoyance,Province,68364.0,209,industrie,4,0.11931820000000001,0,0.0,0,0.0,0.0,341.82
265,2016,sante,Paris,11960.0,334,industrie,1,0.058997999999999995,0,0.0,0,0.0,0.0,59.800000000000004
266,2019,rc,Paris,49442.0,160,industrie,4,0.0734721,1,277718.0954350829,1,77718.09543508291,0.0,247.21
267,2016,prevoyance,Paris,84197.0,43,industrie,5,0.11350985,0,0.0,0,0.0,0.0,420.985
268,2020,prevoyance,Province,120995.0,133,btp,4,0.14434975,0,0.0,0,0.0,0.0,604.975
269,2019,prevoyance,Paris,41957.0,376,industrie,0,0.09469785,0,0.0,0,0.0,0.0,209.785
270,2018,prevoyance,Province,90313.0,41,sante,0,0.06361565000000001,0,0.0,0,0.0,0.0,451.565
271,2016,rc,Province,41891.0,281,services,1,0.05519455,0,0.0,0,0.0,0.0,209.455
272,2016,prevoyance,Province,139947.0,333,sante,1,0.10529735000000001,1,220775.47815533186,1,20775.47815533186,0.0,699.735
273,2019,prevoyance,Province,44904.0,319,industrie,1,0.09914520000000002,0,0.0,0,0.0,0.0,224.52
274,2018,sante,Cotier,58766.0,133,industrie,1,0.1012383,0,0.0,0,0.0,0.0,293.83
275,2018,prevoyance,Paris,33846.0,421,services,1,0.10879230000000001,0,0.0,0,0.0,0.0,169.23
276,2020,sante,Paris,135374.0,377,industrie,0,0.0594687,0,0.0,0,0.0,0.0,676.87
277,2018,prevoyance,Paris,57542.0,325,btp,1,0.1303771,0,0.0,0,0.0,0.0,287.71
278,2018,rc,Paris,483178.0,87,services,4,0.0878589,0,0.0,0,0.0,0.0,2415.89
279,2018,rc,Paris,264877.0,85,btp,1,0.07674385,0,0.0,0,0.0,0.0,1324.385
280,2017,sante,Paris,149668.0,69,industrie,0,0.0293834,0,0.0,0,0.0,0.0,748.34
281,2020,rc,Province,62506.0,94,services,2,0.0475253,0,0.0,0,0.0,0.0,312.53000000000003
282,2016,prevoyance,Province,256947.0,377,services,2,0.12554735,0,0.0,0,0.0,0.0,1284.7350000000001
283,2019,prevoyance,Paris,372816.0,89,btp,0,0.11254080000000001,0,0.0,0,0.0,0.0,1864.08
284,2016,sante,Province,193151.0,383,services,2,0.08295755,0,0.0,0,0.0,0.0,965.755
285,2020,sante,Paris,1115086.0,181,sante,3,0.1188543,0,0.0,0,0.0,0.0,5575.43
286,2019,prevoyance,Paris,282537.0,267,sante,1,0.10582685,0,0.0,0,0.0,0.0,1412.685
287,2020,prevoyance,Province,487151.0,288,sante,0,0.10815755,0,0.0,0,0.0,0.0,2435.755
288,2018,prevoyance,Paris,191048.0,230,services,3,0.1175524,0,0.0,0,0.0,0.0,955.24
289,2019,prevoyance,Paris,366150.0,55,services,1,0.0888075,0,0.0,0,0.0,0.0,1830.75
290,2018,prevoyance,Province,62559.0,82,industrie,2,0.08632795,0,0.0,0,0.0,0.0,312.795
291,2016,sante,Cotier,93894.0,63,sante,2,0.1059947,0,0.0,0,0.0,0.0,469.47
292,2016,prevoyance,Province,247517.0,336,sante,2,0.12097585000000001,0,0.0,0,0.0,0.0,1237.585
293,2019,prevoyance,Paris,245369.0,230,industrie,0,0.09026845,0,0.0,0,0.0,0.0,1226.845
294,2019,sante,Cotier,299280.0,390,services,2,0.148964,0,0.0,0,0.0,0.0,1496.4
295,2020,sante,Province,609547.0,346,sante,4,0.12007735,0,0.0,0,0.0,0.0,3047.735
296,2020,rc,Province,29438.0,18,industrie,0,0.018271899999999997,0,0.0,0,0.0,0.0,147.19
297,2018,sante,Cotier,50547.0,335,industrie,3,0.14102735,0,0.0,0,0.0,0.0,252.735
298,2019,prevoyance,Province,214376.0,181,sante,2,0.1038188,0,0.0,0,0.0,0.0,1071.88
299,2016,rc,Paris,68238.0,93,btp,1,0.06771189999999999,0,0.0,0,0.0,0.0,341.19
300,2020,sante,Province,9372795.0,339,sante,4,0.3,1,211008.22187222398,1,11008.221872223978,0.0,46863.975
301,2020,prevoyance,Province,302206.0,338,industrie,0,0.10391030000000001,0,0.0,0,0.0,0.0,1511.03
302,2016,sante,Province,148153.0,21,industrie,3,0.05450765,0,0.0,0,0.0,0.0,740.765
303,2020,rc,Province,87679.0,490,services,2,0.08838395,0,0.0,0,0.0,0.0,438.395
304,2018,prevoyance,Cotier,91474.0,41,services,0,0.1236737,1,205245.56336661772,1,5245.563366617716,0.0,457.37
305,2019,prevoyance,Cotier,168749.0,427,services,4,0.20613745,0,0.0,0,0.0,0.0,843.745
306,2016,prevoyance,Cotier,186163.0,348,sante,1,0.16910814999999998,0,0.0,0,0.0,0.0,930.815
307,2019,prevoyance,Cotier,94086.0,298,sante,1,0.1595043,0,0.0,0,0.0,0.0,470.43
308,2020,prevoyance,Cotier,117268.0,329,services,2,0.1737634,0,0.0,0,0.0,0.0,586.34
309,2020,sante,Paris,816793.0,313,industrie,0,0.08713965,1,206574.6290624324,1,6574.629062432388,0.0,4083.965
310,2016,prevoyance,Paris,857182.0,281,industrie,2,0.1459591,0,0.0,0,0.0,0.0,4285.91
311,2018,rc,Province,220233.0,187,services,1,0.05471165,0,0.0,0,0.0,0.0,1101.165
312,2017,sante,Cotier,32549.0,123,industrie,1,0.09892745,0,0.0,0,0.0,0.0,162.745
313,2016,sante,Province,310582.0,416,services,2,0.09212909999999999,0,0.0,0,0.0,0.0,1552.91
314,2017,rc,Province,1050880.0,35,services,2,0.091044,0,0.0,0,0.0,0.0,5254.400000000001
315,2017,prevoyance,Paris,842170.0,246,sante,1,0.1317085,1,331922.71699759923,1,131922.71699759923,0.0,4210.85
316,2018,prevoyance,Paris,392900.0,319,services,4,0.146545,0,0.0,0,0.0,0.0,1964.5
317,2017,sante,Province,897086.0,181,services,2,0.09795430000000001,0,0.0,0,0.0,0.0,4485.43
318,2017,rc,Paris,173522.0,242,btp,2,0.0978761,0,0.0,0,0.0,0.0,867.61
319,2018,sante,Paris,345837.0,46,services,2,0.05689185,0,0.0,0,0.0,0.0,1729.185
320,2017,prevoyance,Paris,71903.0,274,sante,2,0.10599515000000001,0,0.0,0,0.0,0.0,359.515
321,2017,rc,Paris,231126.0,487,services,3,0.1052563,0,0.0,0,0.0,0.0,1155.63
322,2017,prevoyance,Province,802463.0,22,sante,1,0.10732314999999998,0,0.0,0,0.0,0.0,4012.315
323,2016,rc,Paris,80233.0,325,industrie,2,0.07151165,0,0.0,0,0.0,0.0,401.165
324,2016,rc,Province,57888.0,115,services,2,0.04939439999999999,0,0.0,0,0.0,0.0,289.44
325,2016,prevoyance,Paris,182953.0,135,services,1,0.08764765,0,0.0,0,0.0,0.0,914.765
326,2018,sante,Cotier,123996.0,345,sante,2,0.1356998,0,0.0,0,0.0,0.0,619.98
327,2020,prevoyance,Paris,354682.0,393,industrie,2,0.1320341,1,205981.50259283703,1,5981.5025928370305,0.0,1773.41
328,2017,prevoyance,Province,94475.0,139,industrie,1,0.08362375,0,0.0,0,0.0,0.0,472.375
329,2017,sante,Province,1279689.0,488,services,0,0.12778445,0,0.0,0,0.0,0.0,6398.445
330,2018,sante,Paris,34627.0,325,industrie,1,0.05923135,0,0.0,0,0.0,0.0,173.135
331,2017,rc,Cotier,732693.0,265,services,2,0.15813465,0,0.0,0,0.0,0.0,3663.465
332,2016,sante,Province,65002.0,450,sante,1,0.07325010000000001,0,0.0,0,0.0,0.0,325.01
333,2020,prevoyance,Province,18860.0,124,sante,0,0.068343,0,0.0,0,0.0,0.0,94.3
334,2019,rc,Paris,216523.0,308,industrie,3,0.08662615,0,0.0,0,0.0,0.0,1082.615
335,2017,rc,Cotier,119907.0,412,industrie,1,0.13219535,0,0.0,0,0.0,0.0,599.535
336,2016,prevoyance,Province,42979.0,133,services,4,0.11044895,0,0.0,0,0.0,0.0,214.895
337,2019,rc,Paris,21641.0,265,services,1,0.052582050000000005,0,0.0,0,0.0,0.0,108.205
338,2020,prevoyance,Paris,161130.0,148,btp,1,0.1178565,1,207868.3349998172,1,7868.334999817191,0.0,805.65
339,2019,rc,Cotier,524922.0,215,btp,2,0.17274609999999999,0,0.0,0,0.0,0.0,2624.61
340,2016,prevoyance,Province,328386.0,56,services,1,0.08701929999999998,0,0.0,0,0.0,0.0,1641.93
341,2019,prevoyance,Province,174215.0,226,industrie,0,0.08631074999999999,0,0.0,0,0.0,0.0,871.075
342,2018,prevoyance,Province,289126.0,328,btp,0,0.1322563,0,0.0,0,0.0,0.0,1445.63
343,2019,sante,Province,157526.0,400,industrie,0,0.0628763,0,0.0,0,0.0,0.0,787.63
344,2017,prevoyance,Paris,29270.0,472,industrie,0,0.10366349999999999,0,0.0,0,0.0,0.0,146.35
345,2017,prevoyance,Paris,29582.0,359,btp,2,0.14237909999999998,0,0.0,0,0.0,0.0,147.91
346,2018,sante,Province,127542.0,132,services,4,0.07457710000000001,0,0.0,0,0.0,0.0,637.71
347,2016,rc,Cotier,134217.0,40,btp,2,0.13571085,0,0.0,0,0.0,0.0,671.085
348,2017,prevoyance,Paris,451883.0,481,services,1,0.13569415,0,0.0,0,0.0,0.0,2259.415
349,2020,prevoyance,Province,403836.0,64,industrie,1,0.0915918,0,0.0,0,0.0,0.0,2019.18
350,2017,prevoyance,Province,336435.0,162,services,2,0.10802175,0,0.0,0,0.0,0.0,1682.175
351,2017,prevoyance,Province,116269.0,465,services,0,0.10731345,0,0.0,0,0.0,0.0,581.345
352,2016,rc,Cotier,31046.0,295,industrie,3,0.13605230000000001,1,205095.7509745818,1,5095.75097458181,0.0,155.23
353,2019,rc,Province,266862.0,45,btp,1,0.0728431,0,0.0,0,0.0,0.0,1334.31
354,2017,sante,Paris,305652.0,315,btp,1,0.1017826,0,0.0,0,0.0,0.0,1528.26
355,2018,prevoyance,Cotier,9263.0,407,services,0,0.15616314999999997,0,0.0,0,0.0,0.0,46.315
356,2019,sante,Province,59802.0,294,sante,2,0.06739010000000001,0,0.0,0,0.0,0.0,299.01
357,2020,sante,Cotier,71021.0,420,sante,2,0.14055105,0,0.0,0,0.0,0.0,355.105
358,2016,rc,Province,187591.0,382,sante,3,0.09257955000000001,0,0.0,0,0.0,0.0,937.955
359,2020,sante,Cotier,62067.0,265,btp,1,0.14460335,0,0.0,0,0.0,0.0,310.335
360,2019,sante,Paris,155475.0,187,services,2,0.06147375,0,0.0,0,0.0,0.0,777.375
361,2019,sante,Paris,126419.0,45,services,3,0.055820949999999994,1,208057.21025782722,1,8057.210257827217,0.0,632.095
362,2019,prevoyance,Cotier,134460.0,263,btp,3,0.20802299999999999,1,282103.83397220634,1,82103.83397220634,0.0,672.3000000000001
363,2020,rc,Paris,68894.0,171,industrie,2,0.0555447,0,0.0,0,0.0,0.0,344.47
364,2019,sante,Paris,75600.0,30,btp,0,0.05178,0,0.0,0,0.0,0.0,378.0
365,2020,sante,Province,44519.0,303,services,1,0.05752595,0,0.0,0,0.0,0.0,222.595
366,2019,prevoyance,Cotier,256807.0,84,industrie,1,0.14624035,0,0.0,0,0.0,0.0,1284.035
367,2018,sante,Paris,322973.0,490,services,2,0.10014865,0,0.0,0,0.0,0.0,1614.865
368,2019,sante,Cotier,64554.0,216,industrie,1,0.1098277,0,0.0,0,0.0,0.0,322.77
369,2020,prevoyance,Province,1009301.0,469,industrie,0,0.15236505,1,584989.7368412134,1,384989.7368412134,0.0,5046.505
370,2017,prevoyance,Province,111578.0,481,sante,0,0.1086789,0,0.0,0,0.0,0.0,557.89
371,2019,sante,Cotier,1020928.0,187,services,6,0.2047464,1,567908.777884669,1,367908.777884669,0.0,5104.64
372,2017,sante,Province,75316.0,391,services,2,0.07786580000000001,0,0.0,0,0.0,0.0,376.58
373,2018,sante,Paris,14301.0,46,services,0,0.020315049999999998,0,0.0,0,0.0,0.0,71.505
374,2016,prevoyance,Paris,263718.0,468,services,0,0.1149859,0,0.0,0,0.0,0.0,1318.59
375,2018,sante,Province,219313.0,129,industrie,3,0.06886565,0,0.0,0,0.0,0.0,1096.565
376,2019,prevoyance,Province,169613.0,412,btp,1,0.14468065,0,0.0,0,0.0,0.0,848.065
377,2017,prevoyance,Cotier,75306.0,127,btp,3,0.19146529999999998,1,282691.7999715655,1,82691.79997156549,0.0,376.53000000000003
378,2017,prevoyance,Province,156141.0,10,sante,0,0.06380705,0,0.0,0,0.0,0.0,780.705
379,2020,prevoyance,Province,88123.0,218,industrie,1,0.09120615,0,0.0,0,0.0,0.0,440.615
380,2017,prevoyance,Province,113230.0,433,services,1,0.11396150000000001,0,0.0,0,0.0,0.0,566.15
381,2020,prevoyance,Paris,446841.0,320,btp,2,0.15934204999999999,0,0.0,0,0.0,0.0,2234.205
382,2016,prevoyance,Paris,203020.0,217,industrie,2,0.106851,0,0.0,0,0.0,0.0,1015.1
383,2019,prevoyance,Cotier,338386.0,163,industrie,1,0.1582193,1,203190.31273579842,1,3190.3127357984195,0.0,1691.93
384,2020,sante,Paris,123224.0,259,btp,1,0.0870612,0,0.0,0,0.0,0.0,616.12
385,2016,prevoyance,Paris,107967.0,180,btp,2,0.12839835,0,0.0,0,0.0,0.0,539.835
386,2017,prevoyance,Province,40775.0,324,services,0,0.08943875,0,0.0,0,0.0,0.0,203.875
387,2017,rc,Province,104397.0,316,industrie,1,0.06181985,0,0.0,0,0.0,0.0,521.985
388,2016,prevoyance,Cotier,3025.0,116,services,2,0.14675125,0,0.0,0,0.0,0.0,15.125
389,2017,sante,Paris,80156.0,152,services,0,0.0342078,0,0.0,0,0.0,0.0,400.78000000000003
390,2016,prevoyance,Paris,147525.0,17,services,0,0.06407625,0,0.0,0,0.0,0.0,737.625
391,2020,prevoyance,Paris,320106.0,103,services,3,0.1113053,0,0.0,0,0.0,0.0,1600.53
392,2020,sante,Province,117899.0,407,services,1,0.07159494999999999,0,0.0,0,0.0,0.0,589.495
393,2016,sante,Paris,247016.0,106,btp,1,0.07795079999999999,0,0.0,0,0.0,0.0,1235.08
394,2020,rc,Province,11900.0,499,btp,1,0.105495,0,0.0,0,0.0,0.0,59.5
395,2020,sante,Cotier,152024.0,16,services,3,0.1142012,0,0.0,0,0.0,0.0,760.12
396,2020,rc,Cotier,21690.0,283,industrie,1,0.1143845,0,0.0,0,0.0,0.0,108.45
397,2018,prevoyance,Paris,38179.0,21,services,0,0.05900895,0,0.0,0,0.0,0.0,190.895
398,2019,prevoyance,Province,130015.0,11,industrie,3,0.09260075,0,0.0,0,0.0,0.0,650.075
399,2017,prevoyance,Province,752771.0,443,services,5,0.18693855,0,0.0,0,0.0,0.0,3763.855
400,2018,prevoyance,Cotier,254091.0,358,sante,2,0.18350455,0,0.0,0,0.0,0.0,1270.455
401,2020,sante,Cotier,166355.0,414,services,1,0.13471775,0,0.0,0,0.0,0.0,831.775
402,2016,sante,Paris,158985.0,16,industrie,0,0.024549249999999998,0,0.0,0,0.0,0.0,794.9250000000001
403,2020,prevoyance,Province,69123.0,484,services,1,0.11685614999999999,0,0.0,0,0.0,0.0,345.615
404,2019,rc,Paris,84730.0,21,industrie,1,0.031336499999999996,0,0.0,0,0.0,0.0,423.65000000000003
405,2020,rc,Paris,271808.0,349,industrie,1,0.0734904,0,0.0,0,0.0,0.0,1359.04
406,2016,prevoyance,Paris,30871.0,66,services,2,0.08314355,0,0.0,0,0.0,0.0,154.355
407,2019,prevoyance,Province,331593.0,87,services,1,0.09027964999999999,0,0.0,0,0.0,0.0,1657.9650000000001
408,2020,prevoyance,Province,102109.0,83,industrie,0,0.06840544999999999,0,0.0,0,0.0,0.0,510.545
409,2019,prevoyance,Paris,438304.0,242,industrie,1,0.1111152,0,0.0,0,0.0,0.0,2191.52
410,2017,prevoyance,Province,515716.0,288,btp,3,0.16958579999999998,1,465855.9164398614,1,265855.9164398614,0.0,2578.58
411,2017,sante,Paris,21857.0,39,services,0,0.01999285,0,0.0,0,0.0,0.0,109.285
412,2020,prevoyance,Province,80992.0,376,btp,3,0.1566496,0,0.0,0,0.0,0.0,404.96000000000004
413,2019,prevoyance,Paris,58301.0,323,industrie,2,0.11021505000000001,0,0.0,0,0.0,0.0,291.505
414,2016,rc,Paris,18485.0,104,btp,1,0.06632425,1,213031.84983295502,1,13031.84983295502,0.0,92.425
415,2020,sante,Province,47144.0,317,services,2,0.0690572,0,0.0,0,0.0,0.0,235.72
416,2017,rc,Paris,3046509.0,65,services,1,0.18382545,1,439422.455688857,1,239422.455688857,0.0,15232.545
417,2017,prevoyance,Province,338206.0,19,services,3,0.1038103,0,0.0,0,0.0,0.0,1691.03
418,2020,prevoyance,Paris,1624557.0,412,services,2,0.19742784999999996,0,0.0,0,0.0,0.0,8122.785
419,2019,sante,Province,440171.0,156,services,0,0.052608550000000004,0,0.0,0,0.0,0.0,2200.855
420,2017,prevoyance,Paris,66822.0,373,industrie,2,0.1156411,0,0.0,0,0.0,0.0,334.11
421,2019,prevoyance,Province,102937.0,96,btp,2,0.11974685,0,0.0,0,0.0,0.0,514.6850000000001
422,2017,sante,Province,329761.0,262,industrie,1,0.06768805,0,0.0,0,0.0,0.0,1648.805
423,2017,sante,Paris,275132.0,196,services,1,0.0583566,0,0.0,0,0.0,0.0,1375.66
424,2018,prevoyance,Province,81405.0,437,services,3,0.13277024999999998,0,0.0,0,0.0,0.0,407.02500000000003
425,2017,prevoyance,Paris,26582.0,242,services,2,0.1005291,1,348783.1575515944,1,148783.15755159443,0.0,132.91
426,2016,prevoyance,Province,8413208.0,262,sante,3,0.3,0,0.0,0,0.0,0.0,42066.04
427,2020,prevoyance,Paris,137396.0,452,sante,2,0.1270698,0,0.0,0,0.0,0.0,686.98
428,2020,prevoyance,Province,110097.0,233,industrie,2,0.10380485,0,0.0,0,0.0,0.0,550.485
429,2019,prevoyance,Province,186465.0,349,services,1,0.10922325,0,0.0,0,0.0,0.0,932.325
430,2017,prevoyance,Cotier,121628.0,13,btp,2,0.1723814,1,202698.11611753455,1,2698.116117534548,0.0,608.14
431,2016,rc,Province,188579.0,362,services,0,0.06062895,0,0.0,0,0.0,0.0,942.895
432,2019,sante,Province,762484.0,121,services,2,0.0852242,0,0.0,0,0.0,0.0,3812.42
433,2018,sante,Province,140160.0,202,sante,1,0.052208000000000004,0,0.0,0,0.0,0.0,700.8000000000001
434,2019,prevoyance,Cotier,40326.0,150,services,1,0.1420163,0,0.0,0,0.0,0.0,201.63
435,2019,prevoyance,Province,134058.0,332,industrie,2,0.1149029,0,0.0,0,0.0,0.0,670.29
436,2017,prevoyance,Paris,93220.0,149,btp,2,0.12456099999999999,0,0.0,0,0.0,0.0,466.1
437,2018,prevoyance,Cotier,898677.0,358,sante,0,0.19573385,0,0.0,0,0.0,0.0,4493.385
438,2019,prevoyance,Province,663539.0,448,btp,2,0.18297695000000003,1,692739.9372885653,1,492739.9372885653,0.0,3317.695
439,2016,sante,Cotier,185170.0,454,services,2,0.1496585,0,0.0,0,0.0,0.0,925.85
440,2016,sante,Cotier,35085.0,104,sante,3,0.11715425,1,235365.32246179058,1,35365.32246179058,0.0,175.425
441,2020,sante,Paris,37381.0,50,sante,3,0.05186904999999999,0,0.0,0,0.0,0.0,186.905
442,2018,prevoyance,Province,165735.0,429,sante,2,0.12618675000000001,0,0.0,0,0.0,0.0,828.6750000000001
443,2018,rc,Paris,243674.0,11,services,0,0.0282837,0,0.0,0,0.0,0.0,1218.3700000000001
444,2020,prevoyance,Paris,103824.0,287,btp,1,0.12889119999999998,0,0.0,0,0.0,0.0,519.12
445,2019,prevoyance,Paris,91473.0,159,btp,5,0.15547365,0,0.0,0,0.0,0.0,457.365
446,2018,prevoyance,Province,79909.0,50,industrie,1,0.07399545,0,0.0,0,0.0,0.0,399.545
447,2016,sante,Paris,158249.0,360,services,2,0.07891245000000001,0,0.0,0,0.0,0.0,791.245
448,2016,rc,Paris,9327.0,125,btp,1,0.06796635,0,0.0,0,0.0,0.0,46.635
449,2017,prevoyance,Province,43408.0,129,sante,2,0.0900704,0,0.0,0,0.0,0.0,217.04
450,2018,rc,Paris,76691.0,246,sante,3,0.07343455,0,0.0,0,0.0,0.0,383.455
451,2019,rc,Paris,693151.0,279,industrie,2,0.09755754999999999,1,328060.01288851164,1,128060.01288851164,0.0,3465.755
452,2020,prevoyance,Paris,61293.0,358,services,1,0.10386465,0,0.0,0,0.0,0.0,306.46500000000003
453,2020,prevoyance,Paris,202109.0,300,services,1,0.10510544999999999,0,0.0,0,0.0,0.0,1010.5450000000001
454,2019,prevoyance,Province,213598.0,443,sante,2,0.1299799,0,0.0,0,0.0,0.0,1067.99
455,2017,rc,Paris,772587.0,18,industrie,1,0.06542935,0,0.0,0,0.0,0.0,3862.935
456,2020,prevoyance,Cotier,740509.0,248,btp,1,0.21682545000000003,0,0.0,0,0.0,0.0,3702.545
457,2018,sante,Province,151903.0,127,services,2,0.05529515,0,0.0,0,0.0,0.0,759.515
458,2017,prevoyance,Paris,91988.0,361,sante,1,0.1056994,0,0.0,0,0.0,0.0,459.94
459,2018,sante,Paris,73380.0,324,services,1,0.061069,0,0.0,0,0.0,0.0,366.90000000000003
460,2016,prevoyance,Province,121872.0,321,btp,3,0.15319359999999999,1,293584.2566903135,1,93584.25669031352,0.0,609.36
461,2017,sante,Province,96680.0,484,sante,0,0.068234,0,0.0,0,0.0,0.0,483.40000000000003
462,2020,rc,Paris,316270.0,19,btp,2,0.0827135,1,277760.34210478223,1,77760.34210478223,0.0,1581.3500000000001
463,2017,rc,Paris,269513.0,34,industrie,2,0.051875649999999995,0,0.0,0,0.0,0.0,1347.565
464,2017,rc,Cotier,331095.0,182,industrie,2,0.12975475,0,0.0,0,0.0,0.0,1655.4750000000001
465,2017,prevoyance,Paris,737588.0,234,btp,3,0.1752794,0,0.0,0,0.0,0.0,3687.94
466,2017,sante,Paris,1521859.0,20,services,2,0.11309295,0,0.0,0,0.0,0.0,7609.295
467,2018,prevoyance,Cotier,189018.0,110,btp,1,0.1754509,0,0.0,0,0.0,0.0,945.09
468,2016,prevoyance,Province,608868.0,274,btp,2,0.1628434,0,0.0,0,0.0,0.0,3044.34
469,2019,sante,Paris,106725.0,400,sante,0,0.06033625,0,0.0,0,0.0,0.0,533.625
470,2017,prevoyance,Province,674690.0,336,services,1,0.1323345,0,0.0,0,0.0,0.0,3373.4500000000003
471,2020,sante,Paris,581759.0,427,btp,1,0.12678794999999998,0,0.0,0,0.0,0.0,2908.795
472,2017,rc,Province,545850.0,92,industrie,0,0.0514925,0,0.0,0,0.0,0.0,2729.25
473,2020,prevoyance,Province,182204.0,285,services,2,0.11261020000000001,1,223111.85449165961,1,23111.854491659615,0.0,911.02
474,2018,sante,Cotier,72982.0,379,industrie,0,0.1165491,0,0.0,0,0.0,0.0,364.91
475,2020,prevoyance,Cotier,30533.0,499,btp,1,0.20642665,1,577085.3805745749,1,377085.3805745749,0.0,152.665
476,2019,prevoyance,Cotier,155120.0,354,btp,4,0.22815599999999997,1,242067.6196551769,1,42067.61965517691,0.0,775.6
477,2016,prevoyance,Cotier,1024397.0,270,industrie,1,0.20321985,0,0.0,0,0.0,0.0,5121.985
478,2020,rc,Province,112217.0,377,services,3,0.08831085,0,0.0,0,0.0,0.0,561.085
479,2020,rc,Paris,417547.0,230,btp,1,0.09887735,0,0.0,0,0.0,0.0,2087.735
480,2016,rc,Province,448087.0,320,btp,2,0.11940435,0,0.0,0,0.0,0.0,2240.435
481,2019,rc,Province,115795.0,228,btp,1,0.08358974999999999,0,0.0,0,0.0,0.0,578.975
482,2017,prevoyance,Cotier,789862.0,98,sante,1,0.1742931,1,401451.12660444836,1,201451.12660444836,0.0,3949.31
483,2020,prevoyance,Paris,4962.0,494,sante,1,0.1146481,0,0.0,0,0.0,0.0,24.810000000000002
484,2016,sante,Cotier,37523.0,24,services,3,0.10927614999999999,0,0.0,0,0.0,0.0,187.615
485,2018,prevoyance,Cotier,54244.0,255,services,1,0.1532122,0,0.0,0,0.0,0.0,271.22
486,2016,prevoyance,Cotier,60861.0,185,services,2,0.15654305000000002,0,0.0,0,0.0,0.0,304.305
487,2018,prevoyance,Cotier,243657.0,13,btp,0,0.15848284999999998,0,0.0,0,0.0,0.0,1218.285
488,2019,sante,Paris,230509.0,343,services,0,0.06082545,1,226448.30092147476,1,26448.300921474758,0.0,1152.545
489,2017,sante,Paris,261134.0,385,btp,1,0.1065567,0,0.0,0,0.0,0.0,1305.67
490,2016,prevoyance,Paris,332800.0,378,industrie,1,0.11943999999999999,0,0.0,0,0.0,0.0,1664.0
491,2020,prevoyance,Paris,52046.0,474,sante,3,0.1350023,0,0.0,0,0.0,0.0,260.23
492,2019,sante,Province,37729.0,30,btp,0,0.04988645,0,0.0,0,0.0,0.0,188.645
493,2016,sante,Cotier,261865.0,217,services,0,0.10979325,0,0.0,0,0.0,0.0,1309.325
494,2020,prevoyance,Cotier,76399.0,483,services,1,0.17711995,0,0.0,0,0.0,0.0,381.995
495,2016,sante,Province,24722.0,146,industrie,2,0.0508361,0,0.0,0,0.0,0.0,123.61
496,2018,prevoyance,Paris,522099.0,331,btp,0,0.14420495,0,0.0,0,0.0,0.0,2610.495
497,2016,prevoyance,Paris,868152.0,372,btp,2,0.1856076,0,0.0,0,0.0,0.0,4340.76
498,2016,sante,Paris,1054517.0,472,services,1,0.12492585,0,0.0,0,0.0,0.0,5272.585
499,2016,sante,Paris,203701.0,428,industrie,1,0.07798505,0,0.0,0,0.0,0.0,1018.505
500,2019,prevoyance,Province,344937.0,225,services,6,0.15474685,0,0.0,0,0.0,0.0,1724.685
501,2016,sante,Paris,842258.0,377,services,1,0.10481289999999999,0,0.0,0,0.0,0.0,4211.29
502,2020,sante,Paris,75380.0,126,services,1,0.041369,0,0.0,0,0.0,0.0,376.90000000000003
503,2018,sante,Paris,617117.0,188,services,2,0.08465584999999999,0,0.0,0,0.0,0.0,3085.585
504,2018,sante,Province,226494.0,255,industrie,1,0.0618247,0,0.0,0,0.0,0.0,1132.47
505,2016,sante,Province,487212.0,137,services,1,0.0630606,0,0.0,0,0.0,0.0,2436.06
506,2019,prevoyance,Province,203478.0,367,btp,0,0.13187390000000002,0,0.0,0,0.0,0.0,1017.39
507,2019,prevoyance,Province,771050.0,87,sante,2,0.1222525,0,0.0,0,0.0,0.0,3855.25
508,2020,prevoyance,Cotier,212826.0,238,services,3,0.17944129999999997,0,0.0,0,0.0,0.0,1064.13
